age,rate
0,1.6601674764420669e-06
1,1.6601674764420669e-06
2,1.6601674764420669e-06
3,1.6601674764420669e-06
4,1.6601674764420669e-06
5,2.6443555047300634e-07
6,2.6443555047300634e-07
7,2.6443555047300634e-07
8,2.6443555047300634e-07
9,2.6443555047300634e-07
10,1.2411895709791013e-07
11,1.2411895709791013e-07
12,1.2411895709791013e-07
13,1.2411895709791013e-07
14,1.2411895709791013e-07
15,2.1982947722770746e-07
16,2.1982947722770746e-07
17,2.1982947722770746e-07
18,2.1982947722770746e-07
19,2.1982947722770746e-07
20,3.85931656044087e-07
21,3.85931656044087e-07
22,3.85931656044087e-07
23,3.85931656044087e-07
24,3.85931656044087e-07
25,9.144658757756129e-07
26,9.144658757756129e-07
27,9.144658757756129e-07
28,9.144658757756129e-07
29,9.144658757756129e-07
30,1.5801001022675899e-06
31,1.5801001022675899e-06
32,1.5801001022675899e-06
33,1.5801001022675899e-06
34,1.5801001022675899e-06
35,2.295993262158208e-06
36,2.295993262158208e-06
37,2.295993262158208e-06
38,2.295993262158208e-06
39,2.295993262158208e-06
40,3.5624545348661854e-06
41,3.5624545348661854e-06
42,3.5624545348661854e-06
43,3.5624545348661854e-06
44,3.5624545348661854e-06
45,6.119264878499531e-06
46,6.119264878499531e-06
47,6.119264878499531e-06
48,6.119264878499531e-06
49,6.119264878499531e-06
50,1.0808499344762625e-05
51,1.0808499344762625e-05
52,1.0808499344762625e-05
53,1.0808499344762625e-05
54,1.0808499344762625e-05
55,1.2154526961003835e-05
56,1.2154526961003835e-05
57,1.2154526961003835e-05
58,1.2154526961003835e-05
59,1.2154526961003835e-05
60,1.66243899195241e-05
61,1.66243899195241e-05
62,1.66243899195241e-05
63,1.66243899195241e-05
64,1.66243899195241e-05
65,2.0694832795428063e-05
66,2.0694832795428063e-05
67,2.0694832795428063e-05
68,2.0694832795428063e-05
69,2.0694832795428063e-05
70,2.2275674520706006e-05
71,2.2275674520706006e-05
72,2.2275674520706006e-05
73,2.2275674520706006e-05
74,2.2275674520706006e-05
75,2.4809096947919828e-05
76,2.4809096947919828e-05
77,2.4809096947919828e-05
78,2.4809096947919828e-05
79,2.4809096947919828e-05
80,2.49389972567103e-05
81,2.49389972567103e-05
82,2.49389972567103e-05
83,2.49389972567103e-05
84,2.49389972567103e-05
85,1.9585681640544413e-05
86,1.9585681640544413e-05
87,1.9585681640544413e-05
88,1.9585681640544413e-05
89,1.9585681640544413e-05
