age,rate
0,9.223245900036616e-08
1,9.223245900036616e-08
2,9.223245900036616e-08
3,9.223245900036616e-08
4,9.223245900036616e-08
5,3.915030909658411e-08
6,3.915030909658411e-08
7,3.915030909658411e-08
8,3.915030909658411e-08
9,3.915030909658411e-08
10,1.4167949047695857e-07
11,1.4167949047695857e-07
12,1.4167949047695857e-07
13,1.4167949047695857e-07
14,1.4167949047695857e-07
15,3.515571201219846e-07
16,3.515571201219846e-07
17,3.515571201219846e-07
18,3.515571201219846e-07
19,3.515571201219846e-07
20,1.105300098187492e-06
21,1.105300098187492e-06
22,1.105300098187492e-06
23,1.105300098187492e-06
24,1.105300098187492e-06
25,2.9047717347996667e-06
26,2.9047717347996667e-06
27,2.9047717347996667e-06
28,2.9047717347996667e-06
29,2.9047717347996667e-06
30,5.464598363892745e-06
31,5.464598363892745e-06
32,5.464598363892745e-06
33,5.464598363892745e-06
34,5.464598363892745e-06
35,1.1957634951581065e-05
36,1.1957634951581065e-05
37,1.1957634951581065e-05
38,1.1957634951581065e-05
39,1.1957634951581065e-05
40,2.8163557388236818e-05
41,2.8163557388236818e-05
42,2.8163557388236818e-05
43,2.8163557388236818e-05
44,2.8163557388236818e-05
45,6.269508947646464e-05
46,6.269508947646464e-05
47,6.269508947646464e-05
48,6.269508947646464e-05
49,6.269508947646464e-05
50,0.00014231836221834915
51,0.00014231836221834915
52,0.00014231836221834915
53,0.00014231836221834915
54,0.00014231836221834915
55,0.0002684890041675313
56,0.0002684890041675313
57,0.0002684890041675313
58,0.0002684890041675313
59,0.0002684890041675313
60,0.0004430397832100374
61,0.0004430397832100374
62,0.0004430397832100374
63,0.0004430397832100374
64,0.0004430397832100374
65,0.0006328468212879625
66,0.0006328468212879625
67,0.0006328468212879625
68,0.0006328468212879625
69,0.0006328468212879625
70,0.0008588369004987592
71,0.0008588369004987592
72,0.0008588369004987592
73,0.0008588369004987592
74,0.0008588369004987592
75,0.0010519526089382847
76,0.0010519526089382847
77,0.0010519526089382847
78,0.0010519526089382847
79,0.0010519526089382847
80,0.0011324207809701673
81,0.0011324207809701673
82,0.0011324207809701673
83,0.0011324207809701673
84,0.0011324207809701673
85,0.000987267729659114
86,0.000987267729659114
87,0.000987267729659114
88,0.000987267729659114
89,0.000987267729659114
