age,rate
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,5.345021112833396e-06
31,5.345021112833396e-06
32,5.345021112833396e-06
33,5.345021112833396e-06
34,5.345021112833396e-06
35,1.967487272816704e-05
36,1.967487272816704e-05
37,1.967487272816704e-05
38,1.967487272816704e-05
39,1.967487272816704e-05
40,3.72558411836713e-05
41,3.72558411836713e-05
42,3.72558411836713e-05
43,3.72558411836713e-05
44,3.72558411836713e-05
45,9.231745665406918e-05
46,9.231745665406918e-05
47,9.231745665406918e-05
48,9.231745665406918e-05
49,9.231745665406918e-05
50,0.0002451695756231393
51,0.0002451695756231393
52,0.0002451695756231393
53,0.0002451695756231393
54,0.0002451695756231393
55,0.000398689056323276
56,0.000398689056323276
57,0.000398689056323276
58,0.000398689056323276
59,0.000398689056323276
60,0.0006520615482485786
61,0.0006520615482485786
62,0.0006520615482485786
63,0.0006520615482485786
64,0.0006520615482485786
65,0.0009556907037358819
66,0.0009556907037358819
67,0.0009556907037358819
68,0.0009556907037358819
69,0.0009556907037358819
70,0.0010913059294288831
71,0.0010913059294288831
72,0.0010913059294288831
73,0.0010913059294288831
74,0.0010913059294288831
75,0.0010852713178294573
76,0.0010852713178294573
77,0.0010852713178294573
78,0.0010852713178294573
79,0.0010852713178294573
80,0.0008573008849557522
81,0.0008573008849557522
82,0.0008573008849557522
83,0.0008573008849557522
84,0.0008573008849557522
85,0.0007714065312419645
86,0.0007714065312419645
87,0.0007714065312419645
88,0.0007714065312419645
89,0.0007714065312419645
