age,rate
0,2.3400160291097993e-07
1,2.3400160291097993e-07
2,2.3400160291097993e-07
3,2.3400160291097993e-07
4,2.3400160291097993e-07
5,6.236241292648095e-07
6,6.236241292648095e-07
7,6.236241292648095e-07
8,6.236241292648095e-07
9,6.236241292648095e-07
10,7.020869534691871e-07
11,7.020869534691871e-07
12,7.020869534691871e-07
13,7.020869534691871e-07
14,7.020869534691871e-07
15,2.90780090287218e-06
16,2.90780090287218e-06
17,2.90780090287218e-06
18,2.90780090287218e-06
19,2.90780090287218e-06
20,3.2323841796343634e-06
21,3.2323841796343634e-06
22,3.2323841796343634e-06
23,3.2323841796343634e-06
24,3.2323841796343634e-06
25,3.815908817391151e-06
26,3.815908817391151e-06
27,3.815908817391151e-06
28,3.815908817391151e-06
29,3.815908817391151e-06
30,1.0255771618617155e-05
31,1.0255771618617155e-05
32,1.0255771618617155e-05
33,1.0255771618617155e-05
34,1.0255771618617155e-05
35,5.4583256834071865e-06
36,5.4583256834071865e-06
37,5.4583256834071865e-06
38,5.4583256834071865e-06
39,5.4583256834071865e-06
40,1.5205551408586988e-05
41,1.5205551408586988e-05
42,1.5205551408586988e-05
43,1.5205551408586988e-05
44,1.5205551408586988e-05
45,2.057316847367663e-05
46,2.057316847367663e-05
47,2.057316847367663e-05
48,2.057316847367663e-05
49,2.057316847367663e-05
50,3.383476454387354e-05
51,3.383476454387354e-05
52,3.383476454387354e-05
53,3.383476454387354e-05
54,3.383476454387354e-05
55,2.877785014313194e-05
56,2.877785014313194e-05
57,2.877785014313194e-05
58,2.877785014313194e-05
59,2.877785014313194e-05
60,9.718510291208219e-05
61,9.718510291208219e-05
62,9.718510291208219e-05
63,9.718510291208219e-05
64,9.718510291208219e-05
65,9.227929867733005e-05
66,9.227929867733005e-05
67,9.227929867733005e-05
68,9.227929867733005e-05
69,9.227929867733005e-05
70,0.0001287989497931786
71,0.0001287989497931786
72,0.0001287989497931786
73,0.0001287989497931786
74,0.0001287989497931786
75,4.694993125188638e-05
76,4.694993125188638e-05
77,4.694993125188638e-05
78,4.694993125188638e-05
79,4.694993125188638e-05
