age,rate
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,1.8546681998590454e-07
16,1.8546681998590454e-07
17,1.8546681998590454e-07
18,1.8546681998590454e-07
19,1.8546681998590454e-07
20,2.774170393013252e-06
21,2.774170393013252e-06
22,2.774170393013252e-06
23,2.774170393013252e-06
24,2.774170393013252e-06
25,1.8779902523363093e-05
26,1.8779902523363093e-05
27,1.8779902523363093e-05
28,1.8779902523363093e-05
29,1.8779902523363093e-05
30,5.598639737900718e-05
31,5.598639737900718e-05
32,5.598639737900718e-05
33,5.598639737900718e-05
34,5.598639737900718e-05
35,0.00012524273555846545
36,0.00012524273555846545
37,0.00012524273555846545
38,0.00012524273555846545
39,0.00012524273555846545
40,0.0002492211189664035
41,0.0002492211189664035
42,0.0002492211189664035
43,0.0002492211189664035
44,0.0002492211189664035
45,0.0003848141855769365
46,0.0003848141855769365
47,0.0003848141855769365
48,0.0003848141855769365
49,0.0003848141855769365
50,0.00043391195889736926
51,0.00043391195889736926
52,0.00043391195889736926
53,0.00043391195889736926
54,0.00043391195889736926
55,0.0004328886609845983
56,0.0004328886609845983
57,0.0004328886609845983
58,0.0004328886609845983
59,0.0004328886609845983
60,0.0004871599731678483
61,0.0004871599731678483
62,0.0004871599731678483
63,0.0004871599731678483
64,0.0004871599731678483
65,0.000533992879555389
66,0.000533992879555389
67,0.000533992879555389
68,0.000533992879555389
69,0.000533992879555389
70,0.0003963024957362363
71,0.0003963024957362363
72,0.0003963024957362363
73,0.0003963024957362363
74,0.0003963024957362363
75,0.0004723699988737321
76,0.0004723699988737321
77,0.0004723699988737321
78,0.0004723699988737321
79,0.0004723699988737321
80,0.000494820108607031
81,0.000494820108607031
82,0.000494820108607031
83,0.000494820108607031
84,0.000494820108607031
85,0.0004619155354449472
86,0.0004619155354449472
87,0.0004619155354449472
88,0.0004619155354449472
89,0.0004619155354449472
