age,rate
0,1.8238090982540675e-06
1,1.8238090982540675e-06
2,1.8238090982540675e-06
3,1.8238090982540675e-06
4,1.8238090982540675e-06
5,1.3200263675266913e-06
6,1.3200263675266913e-06
7,1.3200263675266913e-06
8,1.3200263675266913e-06
9,1.3200263675266913e-06
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,5.201569486899847e-07
21,5.201569486899847e-07
22,5.201569486899847e-07
23,5.201569486899847e-07
24,5.201569486899847e-07
25,1.490468454235166e-06
26,1.490468454235166e-06
27,1.490468454235166e-06
28,1.490468454235166e-06
29,1.490468454235166e-06
30,2.073570273296562e-06
31,2.073570273296562e-06
32,2.073570273296562e-06
33,2.073570273296562e-06
34,2.073570273296562e-06
35,4.250788210179705e-06
36,4.250788210179705e-06
37,4.250788210179705e-06
38,4.250788210179705e-06
39,4.250788210179705e-06
40,5.723240727829727e-06
41,5.723240727829727e-06
42,5.723240727829727e-06
43,5.723240727829727e-06
44,5.723240727829727e-06
45,1.1928057693113641e-05
46,1.1928057693113641e-05
47,1.1928057693113641e-05
48,1.1928057693113641e-05
49,1.1928057693113641e-05
50,1.6935382362028127e-05
51,1.6935382362028127e-05
52,1.6935382362028127e-05
53,1.6935382362028127e-05
54,1.6935382362028127e-05
55,2.4991777316789554e-05
56,2.4991777316789554e-05
57,2.4991777316789554e-05
58,2.4991777316789554e-05
59,2.4991777316789554e-05
60,3.5495447257675894e-05
61,3.5495447257675894e-05
62,3.5495447257675894e-05
63,3.5495447257675894e-05
64,3.5495447257675894e-05
65,4.176118912558059e-05
66,4.176118912558059e-05
67,4.176118912558059e-05
68,4.176118912558059e-05
69,4.176118912558059e-05
70,5.302499693325578e-05
71,5.302499693325578e-05
72,5.302499693325578e-05
73,5.302499693325578e-05
74,5.302499693325578e-05
75,5.278000454923889e-05
76,5.278000454923889e-05
77,5.278000454923889e-05
78,5.278000454923889e-05
79,5.278000454923889e-05
80,6.475597438385043e-05
81,6.475597438385043e-05
82,6.475597438385043e-05
83,6.475597438385043e-05
84,6.475597438385043e-05
85,5.2422469926056734e-05
86,5.2422469926056734e-05
87,5.2422469926056734e-05
88,5.2422469926056734e-05
89,5.2422469926056734e-05
