age,rate
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,1.1929387569100978e-07
31,1.1929387569100978e-07
32,1.1929387569100978e-07
33,1.1929387569100978e-07
34,1.1929387569100978e-07
35,5.864251376999527e-07
36,5.864251376999527e-07
37,5.864251376999527e-07
38,5.864251376999527e-07
39,5.864251376999527e-07
40,4.912204174784084e-07
41,4.912204174784084e-07
42,4.912204174784084e-07
43,4.912204174784084e-07
44,4.912204174784084e-07
45,2.496124506690394e-06
46,2.496124506690394e-06
47,2.496124506690394e-06
48,2.496124506690394e-06
49,2.496124506690394e-06
50,2.2815813640434185e-06
51,2.2815813640434185e-06
52,2.2815813640434185e-06
53,2.2815813640434185e-06
54,2.2815813640434185e-06
55,1.980149659711281e-06
56,1.980149659711281e-06
57,1.980149659711281e-06
58,1.980149659711281e-06
59,1.980149659711281e-06
60,7.5265369227596985e-06
61,7.5265369227596985e-06
62,7.5265369227596985e-06
63,7.5265369227596985e-06
64,7.5265369227596985e-06
65,7.563418383679901e-06
66,7.563418383679901e-06
67,7.563418383679901e-06
68,7.563418383679901e-06
69,7.563418383679901e-06
70,9.263453754466509e-06
71,9.263453754466509e-06
72,9.263453754466509e-06
73,9.263453754466509e-06
74,9.263453754466509e-06
75,1.2998187318007717e-05
76,1.2998187318007717e-05
77,1.2998187318007717e-05
78,1.2998187318007717e-05
79,1.2998187318007717e-05
80,1.4865493214593765e-05
81,1.4865493214593765e-05
82,1.4865493214593765e-05
83,1.4865493214593765e-05
84,1.4865493214593765e-05
85,1.2609133215492422e-05
86,1.2609133215492422e-05
87,1.2609133215492422e-05
88,1.2609133215492422e-05
89,1.2609133215492422e-05
