age,rate
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,7.517782374484045e-08
2,7.517782374484045e-08
2,7.517782374484045e-08
2,7.517782374484045e-08
2,7.517782374484045e-08
3,2.3532300239205833e-07
3,2.3532300239205833e-07
3,2.3532300239205833e-07
3,2.3532300239205833e-07
3,2.3532300239205833e-07
3,3.159494022829714e-07
3,3.159494022829714e-07
3,3.159494022829714e-07
3,3.159494022829714e-07
3,3.159494022829714e-07
4,8.868132910118745e-07
4,8.868132910118745e-07
4,8.868132910118745e-07
4,8.868132910118745e-07
4,8.868132910118745e-07
4,1.3591888114048297e-06
4,1.3591888114048297e-06
4,1.3591888114048297e-06
4,1.3591888114048297e-06
4,1.3591888114048297e-06
5,3.0227575861769293e-06
5,3.0227575861769293e-06
5,3.0227575861769293e-06
5,3.0227575861769293e-06
5,3.0227575861769293e-06
5,7.079388049368321e-06
5,7.079388049368321e-06
5,7.079388049368321e-06
5,7.079388049368321e-06
5,7.079388049368321e-06
6,9.733732974047054e-06
6,9.733732974047054e-06
6,9.733732974047054e-06
6,9.733732974047054e-06
6,9.733732974047054e-06
6,1.3862745121744322e-05
6,1.3862745121744322e-05
6,1.3862745121744322e-05
6,1.3862745121744322e-05
6,1.3862745121744322e-05
7,2.028866064464067e-05
7,2.028866064464067e-05
7,2.028866064464067e-05
7,2.028866064464067e-05
7,2.028866064464067e-05
7,2.0062111650505073e-05
7,2.0062111650505073e-05
7,2.0062111650505073e-05
7,2.0062111650505073e-05
7,2.0062111650505073e-05
8,2.167734780170268e-05
8,2.167734780170268e-05
8,2.167734780170268e-05
8,2.167734780170268e-05
8,2.167734780170268e-05
8,0.00020456362858683728
