age,rate
0,9.22034173352567e-08
1,9.22034173352567e-08
2,9.22034173352567e-08
3,9.22034173352567e-08
4,9.22034173352567e-08
5,1.7525910963990826e-07
6,1.7525910963990826e-07
7,1.7525910963990826e-07
8,1.7525910963990826e-07
9,1.7525910963990826e-07
1,1.6327543586377604e-07
1,1.6327543586377604e-07
1,1.6327543586377604e-07
1,1.6327543586377604e-07
1,1.6327543586377604e-07
1,1.6244195745807576e-07
1,1.6244195745807576e-07
1,1.6244195745807576e-07
1,1.6244195745807576e-07
1,1.6244195745807576e-07
2,6.863483408482121e-07
2,6.863483408482121e-07
2,6.863483408482121e-07
2,6.863483408482121e-07
2,6.863483408482121e-07
2,1.0721511794428798e-06
2,1.0721511794428798e-06
2,1.0721511794428798e-06
2,1.0721511794428798e-06
2,1.0721511794428798e-06
3,3.242563950676648e-06
3,3.242563950676648e-06
3,3.242563950676648e-06
3,3.242563950676648e-06
3,3.242563950676648e-06
3,8.267557043190899e-06
3,8.267557043190899e-06
3,8.267557043190899e-06
3,8.267557043190899e-06
3,8.267557043190899e-06
4,2.0194568205114257e-05
4,2.0194568205114257e-05
4,2.0194568205114257e-05
4,2.0194568205114257e-05
4,2.0194568205114257e-05
4,5.4263316026861275e-05
4,5.4263316026861275e-05
4,5.4263316026861275e-05
4,5.4263316026861275e-05
4,5.4263316026861275e-05
5,0.00012364091980194555
5,0.00012364091980194555
5,0.00012364091980194555
5,0.00012364091980194555
5,0.00012364091980194555
5,0.00023158007369151703
5,0.00023158007369151703
5,0.00023158007369151703
5,0.00023158007369151703
5,0.00023158007369151703
6,0.0003466641359020594
6,0.0003466641359020594
6,0.0003466641359020594
6,0.0003466641359020594
6,0.0003466641359020594
6,0.00042736889085842015
6,0.00042736889085842015
6,0.00042736889085842015
6,0.00042736889085842015
6,0.00042736889085842015
7,0.000491628164373689
7,0.000491628164373689
7,0.000491628164373689
7,0.000491628164373689
7,0.000491628164373689
7,0.0004663178079003384
7,0.0004663178079003384
7,0.0004663178079003384
7,0.0004663178079003384
7,0.0004663178079003384
8,0.0004131594577325407
8,0.0004131594577325407
8,0.0004131594577325407
8,0.0004131594577325407
8,0.0004131594577325407
8,0.0019226375337434733
