age,rate
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
1,7.799104428838436e-08
1,7.799104428838436e-08
1,7.799104428838436e-08
1,7.799104428838436e-08
1,7.799104428838436e-08
1,7.747361635994862e-08
1,7.747361635994862e-08
1,7.747361635994862e-08
1,7.747361635994862e-08
1,7.747361635994862e-08
2,2e-09
2,2e-09
2,2e-09
2,2e-09
2,2e-09
2,2e-09
2,2e-09
2,2e-09
2,2e-09
2,2e-09
3,7.844100079735278e-08
3,7.844100079735278e-08
3,7.844100079735278e-08
3,7.844100079735278e-08
3,7.844100079735278e-08
3,1.579747011414857e-07
3,1.579747011414857e-07
3,1.579747011414857e-07
3,1.579747011414857e-07
3,1.579747011414857e-07
4,3.6154695710484107e-06
4,3.6154695710484107e-06
4,3.6154695710484107e-06
4,3.6154695710484107e-06
4,3.6154695710484107e-06
4,2.255017800739831e-05
4,2.255017800739831e-05
4,2.255017800739831e-05
4,2.255017800739831e-05
4,2.255017800739831e-05
5,8.665238413707199e-05
5,8.665238413707199e-05
5,8.665238413707199e-05
5,8.665238413707199e-05
5,8.665238413707199e-05
5,0.00027977463948042846
5,0.00027977463948042846
5,0.00027977463948042846
5,0.00027977463948042846
5,0.00027977463948042846
6,0.0006275976424594558
6,0.0006275976424594558
6,0.0006275976424594558
6,0.0006275976424594558
6,0.0006275976424594558
6,0.0010942702937088524
6,0.0010942702937088524
6,0.0010942702937088524
6,0.0010942702937088524
6,0.0010942702937088524
7,0.0014189453679096433
7,0.0014189453679096433
7,0.0014189453679096433
7,0.0014189453679096433
7,0.0014189453679096433
7,0.0014140552889146316
7,0.0014140552889146316
7,0.0014140552889146316
7,0.0014140552889146316
7,0.0014140552889146316
8,0.0011874649476025735
8,0.0011874649476025735
8,0.0011874649476025735
8,0.0011874649476025735
8,0.0011874649476025735
8,0.008610269094155059
