age,rate
0,1.3262599469496022e-07
1,1.3262599469496022e-07
2,1.3262599469496022e-07
3,1.3262599469496022e-07
4,1.3262599469496022e-07
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,2.3952095808383233e-07
11,2.3952095808383233e-07
12,2.3952095808383233e-07
13,2.3952095808383233e-07
14,2.3952095808383233e-07
15,4.5346332615349733e-07
16,4.5346332615349733e-07
17,4.5346332615349733e-07
18,4.5346332615349733e-07
19,4.5346332615349733e-07
20,1.2105730786317192e-05
21,1.2105730786317192e-05
22,1.2105730786317192e-05
23,1.2105730786317192e-05
24,1.2105730786317192e-05
25,7.886435331230284e-05
26,7.886435331230284e-05
27,7.886435331230284e-05
28,7.886435331230284e-05
29,7.886435331230284e-05
30,0.00024729241877256315
31,0.00024729241877256315
32,0.00024729241877256315
33,0.00024729241877256315
34,0.00024729241877256315
35,0.0006204141782362523
36,0.0006204141782362523
37,0.0006204141782362523
38,0.0006204141782362523
39,0.0006204141782362523
40,0.0013354749568221071
41,0.0013354749568221071
42,0.0013354749568221071
43,0.0013354749568221071
44,0.0013354749568221071
45,0.0021038981329583625
46,0.0021038981329583625
47,0.0021038981329583625
48,0.0021038981329583625
49,0.0021038981329583625
50,0.001990039162268006
51,0.001990039162268006
52,0.001990039162268006
53,0.001990039162268006
54,0.001990039162268006
55,0.0019858156028368795
56,0.0019858156028368795
57,0.0019858156028368795
58,0.0019858156028368795
59,0.0019858156028368795
60,0.002129677792226557
61,0.002129677792226557
62,0.002129677792226557
63,0.002129677792226557
64,0.002129677792226557
65,0.002125236129573917
66,0.002125236129573917
67,0.002125236129573917
68,0.002125236129573917
69,0.002125236129573917
70,0.0020321804028569134
71,0.0020321804028569134
72,0.0020321804028569134
73,0.0020321804028569134
74,0.0020321804028569134
75,0.001834768619286458
76,0.001834768619286458
77,0.001834768619286458
78,0.001834768619286458
79,0.001834768619286458
80,0.0016034052213393872
81,0.0016034052213393872
82,0.0016034052213393872
83,0.0016034052213393872
84,0.0016034052213393872
85,0.0014542740571201113
86,0.0014542740571201113
87,0.0014542740571201113
88,0.0014542740571201113
89,0.0014542740571201113
