age,rate
0,2.101635747801483e-07
1,2.101635747801483e-07
2,2.101635747801483e-07
3,2.101635747801483e-07
4,2.101635747801483e-07
5,3.8180652505671375e-08
6,3.8180652505671375e-08
7,3.8180652505671375e-08
8,3.8180652505671375e-08
9,3.8180652505671375e-08
10,6.593604730899406e-08
11,6.593604730899406e-08
12,6.593604730899406e-08
13,6.593604730899406e-08
14,6.593604730899406e-08
15,2.654299916738571e-07
16,2.654299916738571e-07
17,2.654299916738571e-07
18,2.654299916738571e-07
19,2.654299916738571e-07
20,4.802852397477302e-07
21,4.802852397477302e-07
22,4.802852397477302e-07
23,4.802852397477302e-07
24,4.802852397477302e-07
25,1.1740184203627467e-06
26,1.1740184203627467e-06
27,1.1740184203627467e-06
28,1.1740184203627467e-06
29,1.1740184203627467e-06
30,2.0227012997259126e-06
31,2.0227012997259126e-06
32,2.0227012997259126e-06
33,2.0227012997259126e-06
34,2.0227012997259126e-06
35,4.894832669427589e-06
36,4.894832669427589e-06
37,4.894832669427589e-06
38,4.894832669427589e-06
39,4.894832669427589e-06
40,1.3163762287473357e-05
41,1.3163762287473357e-05
42,1.3163762287473357e-05
43,1.3163762287473357e-05
44,1.3163762287473357e-05
45,3.574801824839015e-05
46,3.574801824839015e-05
47,3.574801824839015e-05
48,3.574801824839015e-05
49,3.574801824839015e-05
50,9.585515568161537e-05
51,9.585515568161537e-05
52,9.585515568161537e-05
53,9.585515568161537e-05
54,9.585515568161537e-05
55,0.0002008101061287296
56,0.0002008101061287296
57,0.0002008101061287296
58,0.0002008101061287296
59,0.0002008101061287296
60,0.0003294256919604668
61,0.0003294256919604668
62,0.0003294256919604668
63,0.0003294256919604668
64,0.0003294256919604668
65,0.0005251223609587139
66,0.0005251223609587139
67,0.0005251223609587139
68,0.0005251223609587139
69,0.0005251223609587139
70,0.0007723238049161358
71,0.0007723238049161358
72,0.0007723238049161358
73,0.0007723238049161358
74,0.0007723238049161358
75,0.0009584224724708837
76,0.0009584224724708837
77,0.0009584224724708837
78,0.0009584224724708837
79,0.0009584224724708837
80,0.0010209294147903504
81,0.0010209294147903504
82,0.0010209294147903504
83,0.0010209294147903504
84,0.0010209294147903504
85,0.0008588125217218578
86,0.0008588125217218578
87,0.0008588125217218578
88,0.0008588125217218578
89,0.0008588125217218578
