age,rate
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,9.16335660136113e-09
6,9.16335660136113e-09
7,9.16335660136113e-09
8,9.16335660136113e-09
9,9.16335660136113e-09
10,2.3976744475997842e-08
11,2.3976744475997842e-08
12,2.3976744475997842e-08
13,2.3976744475997842e-08
14,2.3976744475997842e-08
15,2.9329280847940014e-08
16,2.9329280847940014e-08
17,2.9329280847940014e-08
18,2.9329280847940014e-08
19,2.9329280847940014e-08
20,5.2444939972453296e-08
21,5.2444939972453296e-08
22,5.2444939972453296e-08
23,5.2444939972453296e-08
24,5.2444939972453296e-08
25,1.098496767590874e-07
26,1.098496767590874e-07
27,1.098496767590874e-07
28,1.098496767590874e-07
29,1.098496767590874e-07
30,1.8568596374498566e-07
31,1.8568596374498566e-07
32,1.8568596374498566e-07
33,1.8568596374498566e-07
34,1.8568596374498566e-07
35,4.955262702383485e-07
36,4.955262702383485e-07
37,4.955262702383485e-07
38,4.955262702383485e-07
39,4.955262702383485e-07
40,8.557965551786952e-07
41,8.557965551786952e-07
42,8.557965551786952e-07
43,8.557965551786952e-07
44,8.557965551786952e-07
45,1.72607417363965e-06
46,1.72607417363965e-06
47,1.72607417363965e-06
48,1.72607417363965e-06
49,1.72607417363965e-06
50,2.5147939468177234e-06
51,2.5147939468177234e-06
52,2.5147939468177234e-06
53,2.5147939468177234e-06
54,2.5147939468177234e-06
55,3.992331022206519e-06
56,3.992331022206519e-06
57,3.992331022206519e-06
58,3.992331022206519e-06
59,3.992331022206519e-06
60,6.236176941148111e-06
61,6.236176941148111e-06
62,6.236176941148111e-06
63,6.236176941148111e-06
64,6.236176941148111e-06
65,9.39466090228322e-06
66,9.39466090228322e-06
67,9.39466090228322e-06
68,9.39466090228322e-06
69,9.39466090228322e-06
70,1.175956615113735e-05
71,1.175956615113735e-05
72,1.175956615113735e-05
73,1.175956615113735e-05
74,1.175956615113735e-05
75,1.4416348399945487e-05
76,1.4416348399945487e-05
77,1.4416348399945487e-05
78,1.4416348399945487e-05
79,1.4416348399945487e-05
80,1.7105748602759663e-05
81,1.7105748602759663e-05
82,1.7105748602759663e-05
83,1.7105748602759663e-05
84,1.7105748602759663e-05
85,1.642084216010358e-05
86,1.642084216010358e-05
87,1.642084216010358e-05
88,1.642084216010358e-05
89,1.642084216010358e-05
