age,rate
0,2.1375118423294315e-08
1,2.1375118423294315e-08
2,2.1375118423294315e-08
3,2.1375118423294315e-08
4,2.1375118423294315e-08
5,7.994866719935397e-09
6,7.994866719935397e-09
7,7.994866719935397e-09
8,7.994866719935397e-09
9,7.994866719935397e-09
10,3.9227022730247385e-08
11,3.9227022730247385e-08
12,3.9227022730247385e-08
13,3.9227022730247385e-08
14,3.9227022730247385e-08
15,2.7620788059351243e-07
16,2.7620788059351243e-07
17,2.7620788059351243e-07
18,2.7620788059351243e-07
19,2.7620788059351243e-07
20,3.064442397838767e-06
21,3.064442397838767e-06
22,3.064442397838767e-06
23,3.064442397838767e-06
24,3.064442397838767e-06
25,1.9681036407973387e-05
26,1.9681036407973387e-05
27,1.9681036407973387e-05
28,1.9681036407973387e-05
29,1.9681036407973387e-05
30,5.685905471710958e-05
31,5.685905471710958e-05
32,5.685905471710958e-05
33,5.685905471710958e-05
34,5.685905471710958e-05
35,0.00012321122635804344
36,0.00012321122635804344
37,0.00012321122635804344
38,0.00012321122635804344
39,0.00012321122635804344
40,0.00025087035368576594
41,0.00025087035368576594
42,0.00025087035368576594
43,0.00025087035368576594
44,0.00025087035368576594
45,0.00038537750345375124
46,0.00038537750345375124
47,0.00038537750345375124
48,0.00038537750345375124
49,0.00038537750345375124
50,0.00045730978800363466
51,0.00045730978800363466
52,0.00045730978800363466
53,0.00045730978800363466
54,0.00045730978800363466
55,0.0005295553669474368
56,0.0005295553669474368
57,0.0005295553669474368
58,0.0005295553669474368
59,0.0005295553669474368
60,0.0006722356891074843
61,0.0006722356891074843
62,0.0006722356891074843
63,0.0006722356891074843
64,0.0006722356891074843
65,0.0008617396853289111
66,0.0008617396853289111
67,0.0008617396853289111
68,0.0008617396853289111
69,0.0008617396853289111
70,0.0009423988030218648
71,0.0009423988030218648
72,0.0009423988030218648
73,0.0009423988030218648
74,0.0009423988030218648
75,0.000920155587201556
76,0.000920155587201556
77,0.000920155587201556
78,0.000920155587201556
79,0.000920155587201556
80,0.0008235656465825945
81,0.0008235656465825945
82,0.0008235656465825945
83,0.0008235656465825945
84,0.0008235656465825945
85,0.0006489217841699381
86,0.0006489217841699381
87,0.0006489217841699381
88,0.0006489217841699381
89,0.0006489217841699381
