age,rate
0,4.2306292079335594e-06
1,4.2306292079335594e-06
2,4.2306292079335594e-06
3,4.2306292079335594e-06
4,4.2306292079335594e-06
5,1.4902431565959582e-06
6,1.4902431565959582e-06
7,1.4902431565959582e-06
8,1.4902431565959582e-06
9,1.4902431565959582e-06
10,3.859939036656343e-07
11,3.859939036656343e-07
12,3.859939036656343e-07
13,3.859939036656343e-07
14,3.859939036656343e-07
15,5.076669984093049e-07
16,5.076669984093049e-07
17,5.076669984093049e-07
18,5.076669984093049e-07
19,5.076669984093049e-07
20,1.0000067643210119e-06
21,1.0000067643210119e-06
22,1.0000067643210119e-06
23,1.0000067643210119e-06
24,1.0000067643210119e-06
25,2.582801796361052e-06
26,2.582801796361052e-06
27,2.582801796361052e-06
28,2.582801796361052e-06
29,2.582801796361052e-06
30,5.916490861892878e-06
31,5.916490861892878e-06
32,5.916490861892878e-06
33,5.916490861892878e-06
34,5.916490861892878e-06
35,1.0741459641872274e-05
36,1.0741459641872274e-05
37,1.0741459641872274e-05
38,1.0741459641872274e-05
39,1.0741459641872274e-05
40,1.714468191293063e-05
41,1.714468191293063e-05
42,1.714468191293063e-05
43,1.714468191293063e-05
44,1.714468191293063e-05
45,2.3911772080172665e-05
46,2.3911772080172665e-05
47,2.3911772080172665e-05
48,2.3911772080172665e-05
49,2.3911772080172665e-05
50,3.322833764740636e-05
51,3.322833764740636e-05
52,3.322833764740636e-05
53,3.322833764740636e-05
54,3.322833764740636e-05
55,4.5246012409798924e-05
56,4.5246012409798924e-05
57,4.5246012409798924e-05
58,4.5246012409798924e-05
59,4.5246012409798924e-05
60,5.7667708715540805e-05
61,5.7667708715540805e-05
62,5.7667708715540805e-05
63,5.7667708715540805e-05
64,5.7667708715540805e-05
65,7.830599997055082e-05
66,7.830599997055082e-05
67,7.830599997055082e-05
68,7.830599997055082e-05
69,7.830599997055082e-05
70,8.473660709128161e-05
71,8.473660709128161e-05
72,8.473660709128161e-05
73,8.473660709128161e-05
74,8.473660709128161e-05
75,9.069079156883324e-05
76,9.069079156883324e-05
77,9.069079156883324e-05
78,9.069079156883324e-05
79,9.069079156883324e-05
80,8.392345349530215e-05
81,8.392345349530215e-05
82,8.392345349530215e-05
83,8.392345349530215e-05
84,8.392345349530215e-05
85,6.861873275027297e-05
86,6.861873275027297e-05
87,6.861873275027297e-05
88,6.861873275027297e-05
89,6.861873275027297e-05
