age,rate
0,1.1654719742774932e-06
1,1.1654719742774932e-06
2,1.1654719742774932e-06
3,1.1654719742774932e-06
4,1.1654719742774932e-06
5,4.5075201776323555e-07
6,4.5075201776323555e-07
7,4.5075201776323555e-07
8,4.5075201776323555e-07
9,4.5075201776323555e-07
10,2.203199051908368e-07
11,2.203199051908368e-07
12,2.203199051908368e-07
13,2.203199051908368e-07
14,2.203199051908368e-07
15,1.3529386317521911e-07
16,1.3529386317521911e-07
17,1.3529386317521911e-07
18,1.3529386317521911e-07
19,1.3529386317521911e-07
20,1.2222454254845855e-07
21,1.2222454254845855e-07
22,1.2222454254845855e-07
23,1.2222454254845855e-07
24,1.2222454254845855e-07
25,3.0914134614025366e-07
26,3.0914134614025366e-07
27,3.0914134614025366e-07
28,3.0914134614025366e-07
29,3.0914134614025366e-07
30,4.309112346034518e-07
31,4.309112346034518e-07
32,4.309112346034518e-07
33,4.309112346034518e-07
34,4.309112346034518e-07
35,6.74465153307098e-07
36,6.74465153307098e-07
37,6.74465153307098e-07
38,6.74465153307098e-07
39,6.74465153307098e-07
40,1.0885067940454693e-06
41,1.0885067940454693e-06
42,1.0885067940454693e-06
43,1.0885067940454693e-06
44,1.0885067940454693e-06
45,1.968332009040694e-06
46,1.968332009040694e-06
47,1.968332009040694e-06
48,1.968332009040694e-06
49,1.968332009040694e-06
50,2.5434360706531906e-06
51,2.5434360706531906e-06
52,2.5434360706531906e-06
53,2.5434360706531906e-06
54,2.5434360706531906e-06
55,3.934103003301947e-06
56,3.934103003301947e-06
57,3.934103003301947e-06
58,3.934103003301947e-06
59,3.934103003301947e-06
60,5.1219928083426905e-06
61,5.1219928083426905e-06
62,5.1219928083426905e-06
63,5.1219928083426905e-06
64,5.1219928083426905e-06
65,5.265546337506261e-06
66,5.265546337506261e-06
67,5.265546337506261e-06
68,5.265546337506261e-06
69,5.265546337506261e-06
70,5.561030406250832e-06
71,5.561030406250832e-06
72,5.561030406250832e-06
73,5.561030406250832e-06
74,5.561030406250832e-06
75,2.8374559618745477e-06
76,2.8374559618745477e-06
77,2.8374559618745477e-06
78,2.8374559618745477e-06
79,2.8374559618745477e-06
